timestamp,open,high,low,close,volume
2025-07-16 12:05:00,22850.0,22856.0,22850.0,22856.0,61
2025-07-16 12:10:00,22856.0,22857.0,22853.0,22855.0,37
2025-07-16 12:15:00,22856.0,22858.0,22851.0,22852.0,56
2025-07-16 12:20:00,22853.0,22855.0,22849.0,22849.0,78
2025-07-16 12:25:00,22849.0,22855.0,22848.0,22854.0,50
2025-07-16 12:30:00,22856.0,22856.0,22846.0,22848.0,208
2025-07-16 12:35:00,22850.0,22851.0,22843.0,22847.0,108
2025-07-16 12:40:00,22847.0,22853.0,22846.0,22853.0,46
2025-07-16 12:45:00,22853.0,22857.0,22849.0,22851.0,151
2025-07-16 12:50:00,22851.0,22852.0,22846.0,22852.0,141
2025-07-16 12:55:00,22852.0,22855.0,22850.0,22855.0,96
2025-07-16 13:00:00,22855.0,22869.0,22851.0,22862.0,131
2025-07-16 16:45:00,22848.0,22878.0,22842.0,22877.0,2164
2025-07-16 16:50:00,22875.0,22889.0,22856.0,22887.0,1773
2025-07-16 16:55:00,22887.0,22890.0,22866.0,22878.0,1080
2025-07-16 17:00:00,22880.0,22898.0,22865.0,22895.0,2621
2025-07-16 17:05:00,22896.0,22938.0,22896.0,22926.0,3777
2025-07-16 17:10:00,22927.0,22960.0,22922.0,22952.0,2958
2025-07-16 17:15:00,22952.0,22988.0,22944.0,22947.0,3465
2025-07-16 17:20:00,22945.0,22983.0,22942.0,22944.0,2352
2025-07-16 17:25:00,22946.0,22977.0,22944.0,22970.0,1544
2025-07-16 17:30:00,22969.0,22981.0,22958.0,22967.0,1220
2025-07-16 17:35:00,22967.0,22981.0,22957.0,22972.0,1088
2025-07-16 17:40:00,22974.0,23016.0,22971.0,23009.0,3318
2025-07-16 17:45:00,23009.0,23027.0,23005.0,23021.0,2116
2025-07-16 17:50:00,23021.0,23055.0,23018.0,23038.0,2336
2025-07-16 17:55:00,23038.0,23041.0,23021.0,23024.0,1447
2025-07-16 18:00:00,23024.0,23045.0,23021.0,23021.0,1012
2025-07-16 18:05:00,23021.0,23043.0,23021.0,23037.0,600
2025-07-16 18:10:00,23036.0,23044.0,23023.0,23029.0,799
2025-07-16 18:15:00,23027.0,23060.0,23026.0,23057.0,1196
2025-07-16 18:20:00,23058.0,23082.0,23053.0,23079.0,1873
2025-07-16 18:25:00,23079.0,23085.0,23064.0,23084.0,974
2025-07-16 18:30:00,23085.0,23096.0,23072.0,23091.0,1241
2025-07-16 18:35:00,23091.0,23098.0,23076.0,23087.0,829
2025-07-16 18:40:00,23087.0,23090.0,23074.0,23076.0,441
2025-07-16 18:45:00,23074.0,23086.0,23067.0,23084.0,548
2025-07-16 18:50:00,23085.0,23087.0,23055.0,23055.0,789
2025-07-16 18:55:00,23055.0,23060.0,23043.0,23057.0,1076
2025-07-16 19:00:00,23059.0,23084.0,23055.0,23077.0,698
2025-07-16 19:05:00,23076.0,23088.0,23069.0,23086.0,489
2025-07-16 19:10:00,23087.0,23088.0,23078.0,23081.0,274
2025-07-16 19:15:00,23081.0,23085.0,23076.0,23084.0,304
2025-07-16 19:20:00,23083.0,23086.0,23078.0,23080.0,238
2025-07-16 19:25:00,23081.0,23088.0,23078.0,23085.0,209
2025-07-16 19:30:00,23086.0,23088.0,23080.0,23080.0,245
2025-07-16 19:35:00,23080.0,23084.0,23080.0,23082.0,107
2025-07-16 19:40:00,23081.0,23094.0,23080.0,23091.0,462
2025-07-16 19:45:00,23092.0,23092.0,23087.0,23087.0,343
2025-07-16 19:50:00,23087.0,23093.0,23086.0,23089.0,176
2025-07-16 19:55:00,23090.0,23092.0,23083.0,23089.0,266
2025-07-16 20:00:00,23089.0,23103.0,23088.0,23101.0,682
2025-07-16 20:05:00,23100.0,23114.0,23098.0,23109.0,833
2025-07-16 20:10:00,23109.0,23118.0,23095.0,23095.0,982
2025-07-16 20:15:00,23097.0,23102.0,23066.0,23072.0,1116
2025-07-16 20:20:00,23072.0,23079.0,23058.0,23068.0,774
2025-07-16 20:25:00,23068.0,23073.0,23050.0,23068.0,946
2025-07-16 20:30:00,23068.0,23072.0,23060.0,23062.0,545
2025-07-16 20:35:00,23063.0,23070.0,23058.0,23066.0,406
2025-07-16 20:40:00,23064.0,23069.0,23055.0,23061.0,437
2025-07-16 20:45:00,23061.0,23065.0,23030.0,23044.0,1605
2025-07-16 20:50:00,23046.0,23046.0,23030.0,23033.0,670
2025-07-16 20:55:00,23031.0,23065.0,23031.0,23062.0,862
2025-07-16 21:00:00,23061.0,23063.0,23036.0,23040.0,1087
2025-07-16 21:05:00,23039.0,23059.0,23037.0,23053.0,875
2025-07-16 21:10:00,23053.0,23057.0,23050.0,23053.0,686
2025-07-16 21:15:00,23052.0,23056.0,23049.0,23052.0,1859
2025-07-16 21:20:00,23052.0,23054.0,23046.0,23048.0,1199
2025-07-16 21:25:00,23047.0,23048.0,23043.0,23048.0,2132
2025-07-16 21:30:00,23046.0,23048.0,22889.0,22911.0,1845
2025-07-16 21:35:00,22911.0,22913.0,22902.0,22909.0,710
2025-07-16 21:40:00,22909.0,22921.0,22904.0,22918.0,1220
2025-07-16 21:45:00,22918.0,22921.0,22914.0,22919.0,343
2025-07-16 23:00:00,22888.0,22928.0,22875.0,22898.0,2712
2025-07-16 23:05:00,22899.0,22900.0,22871.0,22877.0,1497
2025-07-16 23:10:00,22876.0,22878.0,22856.0,22877.0,1405
2025-07-16 23:15:00,22877.0,22883.0,22870.0,22879.0,699
2025-07-16 23:20:00,22878.0,22886.0,22876.0,22882.0,423
2025-07-16 23:25:00,22881.0,22882.0,22867.0,22871.0,542
2025-07-16 23:30:00,22871.0,22887.0,22869.0,22886.0,484
2025-07-16 23:35:00,22885.0,22891.0,22882.0,22889.0,490
2025-07-16 23:40:00,22889.0,22890.0,22875.0,22884.0,453
2025-07-16 23:45:00,22883.0,22886.0,22879.0,22880.0,228
2025-07-16 23:50:00,22880.0,22884.0,22879.0,22880.0,175
2025-07-16 23:55:00,22881.0,22883.0,22878.0,22880.0,194
2025-07-17 00:00:00,22880.0,22884.0,22875.0,22879.0,274
2025-07-17 00:05:00,22879.0,22880.0,22871.0,22880.0,303
2025-07-17 00:10:00,22880.0,22890.0,22879.0,22884.0,349
2025-07-17 00:15:00,22885.0,22885.0,22881.0,22884.0,119
2025-07-17 00:20:00,22883.0,22893.0,22883.0,22886.0,429
2025-07-17 00:25:00,22886.0,22889.0,22885.0,22889.0,132
2025-07-17 00:30:00,22888.0,22895.0,22885.0,22889.0,239
2025-07-17 00:35:00,22888.0,22913.0,22888.0,22913.0,583
2025-07-17 00:40:00,22914.0,22922.0,22909.0,22921.0,794
2025-07-17 00:45:00,22921.0,22925.0,22915.0,22917.0,675
2025-07-17 00:50:00,22917.0,22917.0,22901.0,22906.0,355
2025-07-17 00:55:00,22907.0,22911.0,22904.0,22904.0,233
2025-07-17 01:00:00,22906.0,22907.0,22896.0,22898.0,383
2025-07-17 01:05:00,22897.0,22898.0,22888.0,22894.0,416
2025-07-17 01:10:00,22894.0,22898.0,22892.0,22895.0,179
2025-07-17 01:15:00,22894.0,22896.0,22889.0,22890.0,225
2025-07-17 01:20:00,22890.0,22896.0,22886.0,22892.0,259
2025-07-17 01:25:00,22891.0,22895.0,22889.0,22891.0,153
2025-07-17 01:30:00,22891.0,22892.0,22878.0,22884.0,466
2025-07-17 01:35:00,22884.0,22885.0,22879.0,22885.0,248
2025-07-17 01:40:00,22885.0,22888.0,22880.0,22885.0,169
2025-07-17 01:45:00,22885.0,22886.0,22880.0,22883.0,142
2025-07-17 01:50:00,22884.0,22890.0,22883.0,22890.0,151
2025-07-17 01:55:00,22889.0,22902.0,22888.0,22899.0,416
2025-07-17 02:00:00,22899.0,22899.0,22892.0,22895.0,152
2025-07-17 02:05:00,22895.0,22896.0,22892.0,22894.0,84
2025-07-17 02:10:00,22894.0,22894.0,22890.0,22891.0,74
2025-07-17 02:15:00,22892.0,22896.0,22892.0,22893.0,78
2025-07-17 02:20:00,22893.0,22897.0,22892.0,22896.0,76
2025-07-17 02:25:00,22896.0,22900.0,22896.0,22897.0,140
2025-07-17 02:30:00,22896.0,22900.0,22890.0,22891.0,192
2025-07-17 02:35:00,22892.0,22895.0,22891.0,22892.0,76
2025-07-17 02:40:00,22892.0,22894.0,22885.0,22887.0,217
2025-07-17 02:45:00,22887.0,22902.0,22886.0,22900.0,289
2025-07-17 02:50:00,22900.0,22903.0,22898.0,22900.0,153
2025-07-17 02:55:00,22899.0,22903.0,22898.0,22902.0,92
2025-07-17 03:00:00,22901.0,22903.0,22894.0,22903.0,142
2025-07-17 03:05:00,22903.0,22908.0,22903.0,22904.0,210
2025-07-17 03:10:00,22903.0,22904.0,22899.0,22899.0,82
2025-07-17 03:15:00,22899.0,22905.0,22898.0,22905.0,126
2025-07-17 03:20:00,22905.0,22905.0,22901.0,22904.0,65
2025-07-17 03:25:00,22903.0,22908.0,22900.0,22903.0,142
2025-07-17 03:30:00,22902.0,22903.0,22896.0,22899.0,141
2025-07-17 03:35:00,22898.0,22906.0,22897.0,22900.0,107
2025-07-17 03:40:00,22900.0,22901.0,22895.0,22898.0,82
2025-07-17 03:45:00,22898.0,22900.0,22895.0,22897.0,62
2025-07-17 03:50:00,22897.0,22899.0,22897.0,22897.0,54
2025-07-17 03:55:00,22897.0,22908.0,22897.0,22907.0,127
2025-07-17 04:00:00,22906.0,22909.0,22901.0,22905.0,205
2025-07-17 04:05:00,22905.0,22909.0,22903.0,22904.0,148
2025-07-17 04:10:00,22905.0,22907.0,22903.0,22906.0,88
2025-07-17 04:15:00,22906.0,22910.0,22903.0,22906.0,145
2025-07-17 04:20:00,22906.0,22907.0,22901.0,22902.0,118
2025-07-17 04:25:00,22902.0,22905.0,22901.0,22905.0,74
2025-07-17 04:30:00,22904.0,22932.0,22901.0,22924.0,1449
2025-07-17 04:35:00,22923.0,22938.0,22919.0,22933.0,846
2025-07-17 04:40:00,22933.0,22944.0,22929.0,22941.0,941
2025-07-17 04:45:00,22940.0,22952.0,22935.0,22951.0,789
2025-07-17 04:50:00,22950.0,22951.0,22939.0,22939.0,442
2025-07-17 04:55:00,22939.0,22943.0,22926.0,22941.0,749
2025-07-17 05:00:00,22941.0,22945.0,22933.0,22933.0,431
2025-07-17 05:05:00,22934.0,22935.0,22929.0,22932.0,266
2025-07-17 05:10:00,22932.0,22945.0,22930.0,22944.0,253
2025-07-17 05:15:00,22943.0,22946.0,22936.0,22943.0,310
2025-07-17 05:20:00,22943.0,22943.0,22936.0,22939.0,116
2025-07-17 05:25:00,22940.0,22940.0,22929.0,22934.0,309
2025-07-17 05:30:00,22933.0,22947.0,22906.0,22915.0,2377
2025-07-17 05:35:00,22917.0,22918.0,22893.0,22913.0,1820
2025-07-17 05:40:00,22912.0,22913.0,22881.0,22893.0,1799
2025-07-17 05:45:00,22894.0,22908.0,22886.0,22900.0,1072
2025-07-17 05:50:00,22898.0,22900.0,22868.0,22893.0,2089
2025-07-17 05:55:00,22892.0,22900.0,22888.0,22897.0,901
2025-07-17 06:00:00,22897.0,22900.0,22887.0,22899.0,633
2025-07-17 06:05:00,22899.0,22902.0,22880.0,22892.0,956
2025-07-17 06:10:00,22892.0,22904.0,22889.0,22897.0,728
2025-07-17 06:15:00,22896.0,22896.0,22867.0,22888.0,1552
2025-07-17 06:20:00,22888.0,22903.0,22878.0,22895.0,1102
2025-07-17 06:25:00,22895.0,22903.0,22888.0,22893.0,522
2025-07-17 06:30:00,22892.0,22906.0,22891.0,22905.0,751
2025-07-17 06:35:00,22905.0,22906.0,22890.0,22897.0,447
2025-07-17 06:40:00,22896.0,22899.0,22884.0,22891.0,460
2025-07-17 06:45:00,22890.0,22899.0,22886.0,22892.0,350
2025-07-17 06:50:00,22894.0,22906.0,22892.0,22906.0,517
2025-07-17 06:55:00,22905.0,22908.0,22870.0,22887.0,2523
2025-07-17 07:00:00,22886.0,22905.0,22886.0,22903.0,627
2025-07-17 07:05:00,22904.0,22912.0,22901.0,22909.0,814
2025-07-17 07:10:00,22910.0,22921.0,22910.0,22919.0,963
2025-07-17 07:15:00,22919.0,22923.0,22874.0,22891.0,2518
2025-07-17 07:20:00,22891.0,22891.0,22860.0,22875.0,2317
2025-07-17 07:25:00,22875.0,22890.0,22860.0,22888.0,1214
2025-07-17 07:30:00,22888.0,22894.0,22858.0,22858.0,1587
2025-07-17 07:35:00,22859.0,22863.0,22811.0,22824.0,4114
2025-07-17 07:40:00,22823.0,22870.0,22820.0,22870.0,2276
2025-07-17 07:45:00,22870.0,22882.0,22863.0,22868.0,1687
2025-07-17 07:50:00,22867.0,22877.0,22862.0,22871.0,592
2025-07-17 07:55:00,22870.0,22925.0,22868.0,22918.0,3740
2025-07-17 08:00:00,22919.0,22919.0,22893.0,22902.0,1258
2025-07-17 08:05:00,22902.0,22918.0,22897.0,22907.0,627
2025-07-17 08:10:00,22906.0,22919.0,22901.0,22910.0,601
2025-07-17 08:15:00,22910.0,22914.0,22903.0,22903.0,309
2025-07-17 08:20:00,22903.0,22906.0,22887.0,22898.0,681
2025-07-17 08:25:00,22899.0,22907.0,22886.0,22904.0,374
2025-07-17 08:30:00,22904.0,22914.0,22904.0,22912.0,326
2025-07-17 08:35:00,22911.0,22932.0,22910.0,22919.0,1179
2025-07-17 08:40:00,22919.0,22931.0,22917.0,22918.0,349
2025-07-17 08:45:00,22918.0,22918.0,22892.0,22910.0,662
2025-07-17 08:50:00,22911.0,22935.0,22909.0,22929.0,637
2025-07-17 08:55:00,22929.0,22942.0,22929.0,22940.0,580
2025-07-17 09:00:00,22941.0,22950.0,22930.0,22942.0,892
2025-07-17 09:05:00,22943.0,22971.0,22937.0,22969.0,1556
2025-07-17 09:10:00,22970.0,22973.0,22960.0,22962.0,468
2025-07-17 09:15:00,22962.0,22962.0,22952.0,22957.0,410
2025-07-17 09:20:00,22956.0,22963.0,22948.0,22956.0,261
2025-07-17 09:25:00,22958.0,22958.0,22946.0,22949.0,208
2025-07-17 09:30:00,22950.0,22953.0,22945.0,22947.0,228
2025-07-17 09:35:00,22947.0,22959.0,22945.0,22959.0,187
2025-07-17 09:40:00,22959.0,22959.0,22946.0,22950.0,192
2025-07-17 09:45:00,22950.0,22952.0,22940.0,22948.0,246
2025-07-17 09:50:00,22948.0,22950.0,22940.0,22942.0,130
2025-07-17 09:55:00,22942.0,22944.0,22936.0,22940.0,165
2025-07-17 10:00:00,22940.0,22942.0,22931.0,22936.0,232
2025-07-17 10:05:00,22938.0,22943.0,22935.0,22937.0,187
2025-07-17 10:10:00,22936.0,22937.0,22922.0,22931.0,284
2025-07-17 10:15:00,22930.0,22936.0,22923.0,22924.0,151
2025-07-17 10:20:00,22924.0,22932.0,22920.0,22930.0,172
2025-07-17 10:25:00,22930.0,22941.0,22930.0,22940.0,170
2025-07-17 10:30:00,22940.0,22946.0,22937.0,22944.0,196
2025-07-17 10:35:00,22943.0,22945.0,22940.0,22940.0,89
2025-07-17 10:40:00,22940.0,22950.0,22940.0,22945.0,112
2025-07-17 10:45:00,22946.0,22947.0,22942.0,22942.0,53
2025-07-17 10:50:00,22942.0,22952.0,22942.0,22951.0,82
2025-07-17 10:55:00,22951.0,22964.0,22951.0,22956.0,234
2025-07-17 11:00:00,22957.0,22968.0,22957.0,22965.0,201
2025-07-17 11:05:00,22966.0,22971.0,22962.0,22967.0,157
2025-07-17 11:10:00,22967.0,22970.0,22963.0,22965.0,59
2025-07-17 11:15:00,22963.0,22964.0,22955.0,22960.0,84
2025-07-17 11:20:00,22959.0,22959.0,22956.0,22958.0,33
2025-07-17 11:25:00,22957.0,22963.0,22956.0,22963.0,103
2025-07-17 11:30:00,22963.0,22964.0,22955.0,22962.0,95
2025-07-17 11:35:00,22963.0,22969.0,22963.0,22969.0,87
2025-07-17 11:40:00,22970.0,22984.0,22968.0,22975.0,682
2025-07-17 11:45:00,22977.0,22978.0,22963.0,22968.0,156
2025-07-17 11:50:00,22968.0,22969.0,22963.0,22965.0,82
2025-07-17 11:55:00,22965.0,22985.0,22965.0,22980.0,140
2025-07-17 12:00:00,22978.0,22978.0,22964.0,22969.0,141
2025-07-17 12:05:00,22968.0,22968.0,22966.0,22966.0,37
2025-07-17 12:10:00,22966.0,22970.0,22965.0,22966.0,59
2025-07-17 12:15:00,22967.0,22968.0,22965.0,22967.0,43
2025-07-17 12:20:00,22967.0,22967.0,22962.0,22964.0,50
2025-07-17 12:25:00,22963.0,22970.0,22962.0,22967.0,42
2025-07-17 12:30:00,22967.0,22969.0,22965.0,22967.0,60
2025-07-17 12:35:00,22967.0,22973.0,22966.0,22972.0,82
2025-07-17 12:40:00,22973.0,22975.0,22970.0,22973.0,57
2025-07-17 12:45:00,22972.0,22976.0,22968.0,22971.0,137
2025-07-17 12:50:00,22971.0,22972.0,22966.0,22969.0,107
2025-07-17 12:55:00,22971.0,22976.0,22969.0,22975.0,92
2025-07-17 13:00:00,22973.0,22975.0,22962.0,22965.0,110
2025-07-17 16:45:00,22967.0,22967.0,22911.0,22920.0,4905
2025-07-17 16:50:00,22919.0,22954.0,22916.0,22949.0,2584
2025-07-17 16:55:00,22951.0,22984.0,22933.0,22960.0,3372
2025-07-17 17:00:00,22960.0,23007.0,22957.0,23001.0,4982
2025-07-17 17:05:00,23000.0,23008.0,22980.0,22994.0,2965
2025-07-17 17:10:00,22995.0,23030.0,22987.0,23011.0,3474
2025-07-17 17:15:00,23010.0,23024.0,22991.0,23001.0,2633
2025-07-17 17:20:00,23000.0,23005.0,22984.0,22996.0,1801
2025-07-17 17:25:00,22997.0,23011.0,22968.0,22976.0,3046
2025-07-17 17:30:00,22976.0,22978.0,22897.0,22899.0,6881
2025-07-17 17:35:00,22899.0,22904.0,22866.0,22878.0,5590
2025-07-17 17:40:00,22878.0,22932.0,22872.0,22928.0,4284
2025-07-17 17:45:00,22929.0,22954.0,22916.0,22923.0,3899
2025-07-17 17:50:00,22924.0,22943.0,22924.0,22930.0,1309
2025-07-17 17:55:00,22930.0,22952.0,22930.0,22950.0,1321
2025-07-17 18:00:00,22951.0,22952.0,22926.0,22935.0,1122
2025-07-17 18:05:00,22935.0,22940.0,22920.0,22923.0,870
2025-07-17 18:10:00,22925.0,22947.0,22925.0,22941.0,1129
2025-07-17 18:15:00,22941.0,22952.0,22932.0,22942.0,1110
2025-07-17 18:20:00,22940.0,22947.0,22930.0,22939.0,607
2025-07-17 18:25:00,22938.0,22973.0,22936.0,22973.0,1573
2025-07-17 18:30:00,22972.0,22975.0,22963.0,22970.0,1289
2025-07-17 18:35:00,22969.0,22969.0,22960.0,22960.0,528
2025-07-17 18:40:00,22960.0,22964.0,22933.0,22945.0,1392
2025-07-17 18:45:00,22945.0,22952.0,22938.0,22938.0,723
2025-07-17 18:50:00,22939.0,22955.0,22935.0,22946.0,597
2025-07-17 18:55:00,22945.0,22947.0,22930.0,22934.0,684
2025-07-17 19:00:00,22934.0,22940.0,22925.0,22935.0,713
2025-07-17 19:05:00,22934.0,22944.0,22932.0,22940.0,350
2025-07-17 19:10:00,22941.0,22945.0,22934.0,22945.0,351
2025-07-17 19:15:00,22944.0,22961.0,22944.0,22948.0,846
2025-07-17 19:20:00,22947.0,22972.0,22947.0,22967.0,954
2025-07-17 19:25:00,22968.0,22980.0,22962.0,22972.0,1200
2025-07-17 19:30:00,22973.0,22978.0,22969.0,22972.0,702
2025-07-17 19:35:00,22973.0,22990.0,22972.0,22987.0,1104
2025-07-17 19:40:00,22987.0,22993.0,22980.0,22990.0,853
2025-07-17 19:45:00,22990.0,22999.0,22986.0,22997.0,1043
2025-07-17 19:50:00,22997.0,23000.0,22985.0,22992.0,804
2025-07-17 19:55:00,22994.0,22995.0,22987.0,22988.0,442
2025-07-17 20:00:00,22990.0,22995.0,22978.0,22985.0,957
2025-07-17 20:05:00,22985.0,22994.0,22970.0,22991.0,878
2025-07-17 20:10:00,22991.0,22991.0,22978.0,22980.0,561
2025-07-17 20:15:00,22979.0,22980.0,22969.0,22970.0,632
2025-07-17 20:20:00,22969.0,22973.0,22966.0,22970.0,496
2025-07-17 20:25:00,22972.0,22972.0,22952.0,22959.0,1047
2025-07-17 20:30:00,22958.0,22992.0,22957.0,22987.0,1061
2025-07-17 20:35:00,22986.0,22989.0,22979.0,22987.0,532
2025-07-17 20:40:00,22987.0,22992.0,22984.0,22988.0,474
2025-07-17 20:45:00,22988.0,22995.0,22986.0,22990.0,499
2025-07-17 20:50:00,22990.0,23023.0,22989.0,23021.0,2273
2025-07-17 20:55:00,23020.0,23025.0,23011.0,23023.0,1263
2025-07-17 21:00:00,23025.0,23034.0,23008.0,23031.0,2137
2025-07-17 21:05:00,23030.0,23045.0,23028.0,23043.0,1653
2025-07-17 21:10:00,23042.0,23045.0,23034.0,23034.0,826
2025-07-17 21:15:00,23035.0,23049.0,23030.0,23045.0,1022
2025-07-17 21:20:00,23047.0,23066.0,23046.0,23055.0,1795
2025-07-17 21:25:00,23054.0,23083.0,23054.0,23082.0,2091
2025-07-17 21:30:00,23080.0,23150.0,23063.0,23129.0,6858
2025-07-17 21:35:00,23129.0,23148.0,23120.0,23142.0,1998
2025-07-17 21:40:00,23142.0,23143.0,23102.0,23122.0,2328
2025-07-17 21:45:00,23121.0,23149.0,23116.0,23145.0,948
2025-07-17 23:00:00,23319.0,23348.0,23254.0,23265.0,6611
2025-07-17 23:05:00,23264.0,23295.0,23259.0,23278.0,2683
2025-07-17 23:10:00,23281.0,23293.0,23265.0,23275.0,1350
2025-07-17 23:15:00,23275.0,23282.0,23257.0,23262.0,1170
2025-07-17 23:20:00,23262.0,23290.0,23261.0,23290.0,993
2025-07-17 23:25:00,23289.0,23302.0,23276.0,23296.0,1078
2025-07-17 23:30:00,23297.0,23333.0,23293.0,23324.0,1893
2025-07-17 23:35:00,23324.0,23338.0,23314.0,23334.0,1212
2025-07-17 23:40:00,23335.0,23355.0,23326.0,23327.0,1992
2025-07-17 23:45:00,23328.0,23330.0,23310.0,23319.0,1249
2025-07-17 23:50:00,23321.0,23329.0,23316.0,23326.0,562
2025-07-17 23:55:00,23326.0,23333.0,23321.0,23324.0,449
2025-07-18 00:00:00,23324.0,23331.0,23312.0,23320.0,717
2025-07-18 00:05:00,23320.0,23325.0,23315.0,23317.0,335
2025-07-18 00:10:00,23319.0,23325.0,23315.0,23319.0,265
2025-07-18 00:15:00,23319.0,23330.0,23306.0,23308.0,628
2025-07-18 00:20:00,23306.0,23326.0,23304.0,23320.0,638
2025-07-18 00:25:00,23322.0,23324.0,23314.0,23324.0,232
2025-07-18 00:30:00,23324.0,23344.0,23323.0,23342.0,808
2025-07-18 00:35:00,23343.0,23350.0,23336.0,23341.0,661
2025-07-18 00:40:00,23340.0,23347.0,23330.0,23332.0,459
2025-07-18 00:45:00,23334.0,23334.0,23324.0,23333.0,340
2025-07-18 00:50:00,23333.0,23345.0,23331.0,23343.0,286
2025-07-18 00:55:00,23342.0,23365.0,23342.0,23358.0,1135
2025-07-18 01:00:00,23357.0,23368.0,23356.0,23366.0,732
2025-07-18 01:05:00,23367.0,23368.0,23355.0,23368.0,516
2025-07-18 01:10:00,23368.0,23385.0,23367.0,23383.0,870
2025-07-18 01:15:00,23383.0,23388.0,23378.0,23379.0,685
2025-07-18 01:20:00,23379.0,23382.0,23371.0,23373.0,399
2025-07-18 01:25:00,23375.0,23375.0,23361.0,23370.0,599
2025-07-18 01:30:00,23371.0,23378.0,23357.0,23364.0,581
2025-07-18 01:35:00,23363.0,23375.0,23363.0,23367.0,295
2025-07-18 01:40:00,23368.0,23375.0,23360.0,23361.0,257
2025-07-18 01:45:00,23362.0,23365.0,23354.0,23365.0,361
2025-07-18 01:50:00,23364.0,23366.0,23359.0,23361.0,227
2025-07-18 01:55:00,23361.0,23365.0,23355.0,23359.0,286
2025-07-18 02:00:00,23360.0,23366.0,23357.0,23362.0,199
2025-07-18 02:05:00,23361.0,23364.0,23356.0,23363.0,226
2025-07-18 02:10:00,23363.0,23366.0,23360.0,23365.0,147
2025-07-18 02:15:00,23365.0,23365.0,23359.0,23361.0,102
2025-07-18 02:20:00,23362.0,23363.0,23347.0,23347.0,432
2025-07-18 02:25:00,23347.0,23349.0,23332.0,23345.0,701
2025-07-18 02:30:00,23346.0,23349.0,23340.0,23346.0,229
2025-07-18 02:35:00,23346.0,23348.0,23345.0,23347.0,97
